username,profile_name,tweet_content,category,brand_name,hashtags,mentions,timestamp,retweets,likes
@Kushakapila,Kusha Kapila,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-07-06T05:11:52.986670,32,93
@Fashionista123,Fashion Guru,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-07-10T20:23:30.504726,26,64
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-07-05T16:10:51.730749,34,88
@TrendyChic,Trendy Chic,Loving the new Winter season from Roadroster! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Roadroster,#Winterseason #Fashion #Style,@Roadroster,2024-06-26T20:47:58.037588,31,59
@Kushakapila,Kusha Kapila,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-06-15T14:09:03.206840,25,63
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-07-04T00:54:19.927060,20,46
@EcoFashion,Eco Fashion,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-24T16:54:55.148189,16,89
@Kushakapila,Kusha Kapila,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-06-14T18:35:42.383005,32,72
@Kushakapila,Kusha Kapila,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-22T04:10:09.023080,40,69
@VintageVogue,Vintage Vogue,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-06-26T12:04:56.090761,9,11
@KomalPandey,Komal Pandey,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-06-27T07:02:34.824727,27,96
@TrendyChic,Trendy Chic,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-06-20T06:25:27.597017,34,68
@EcoFashion,Eco Fashion,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-06-29T02:33:31.121590,26,84
@EcoFashion,Eco Fashion,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-18T12:55:35.727930,26,92
@EcoFashion,Eco Fashion,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-06-15T10:40:18.316944,9,52
@EcoFashion,Eco Fashion,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-07-05T05:02:02.648466,31,66
@KomalPandey,Komal Pandey,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-18T17:49:31.475056,12,70
@VintageVogue,Vintage Vogue,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-06T00:06:05.630523,49,33
@AnkushBahuguna,Ankush Bahuguna,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-07-12T22:05:24.659987,0,95
@KomalPandey,Komal Pandey,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-25T01:10:01.442119,32,45
@VintageVogue,Vintage Vogue,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-06-19T05:44:17.012590,5,42
@Fashionista123,Fashion Guru,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-06-14T23:55:43.717739,27,87
@Kushakapila,Kusha Kapila,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-06-24T20:54:20.228319,42,99
@TrendyChic,Trendy Chic,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-06-27T22:10:28.705933,31,99
@EcoFashion,Eco Fashion,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-07-08T09:17:01.180707,45,13
@Kushakapila,Kusha Kapila,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-09T18:21:35.471538,29,47
@TrendyChic,Trendy Chic,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-07-10T03:24:08.808880,13,14
@Fashionista123,Fashion Guru,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-19T23:32:25.246181,41,18
@TrendyChic,Trendy Chic,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-06-22T11:55:08.555619,0,51
@KomalPandey,Komal Pandey,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-06-28T21:21:49.074271,28,74
@EcoFashion,Eco Fashion,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-04T09:08:22.007785,39,41
@Kushakapila,Kusha Kapila,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-07-06T01:58:14.877004,35,47
@TrendyChic,Trendy Chic,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-07-02T11:52:39.378050,9,61
@Fashionista123,Fashion Guru,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-07-11T19:30:51.301099,4,76
@TrendyChic,Trendy Chic,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-07-01T13:44:30.142143,33,54
@VintageVogue,Vintage Vogue,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-06-26T11:36:03.133433,4,18
@KomalPandey,Komal Pandey,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-27T04:28:36.412398,7,76
@Kushakapila,Kusha Kapila,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-07-05T14:18:07.170873,26,19
@Fashionista123,Fashion Guru,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-06-28T22:41:06.411335,31,100
@Kushakapila,Kusha Kapila,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-29T19:11:34.200853,25,25
@Fashionista123,Fashion Guru,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-17T09:51:00.067642,26,91
@EcoFashion,Eco Fashion,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-07-08T22:45:37.039750,5,96
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-16T11:44:12.398530,30,11
@Fashionista123,Fashion Guru,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-07-04T14:00:18.138204,14,51
@Kushakapila,Kusha Kapila,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-07-02T09:47:28.150201,7,27
@VintageVogue,Vintage Vogue,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-23T07:49:18.907674,41,39
@VintageVogue,Vintage Vogue,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-06-18T04:50:51.676896,30,88
@VintageVogue,Vintage Vogue,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-07-13T17:14:12.615843,39,59
@VintageVogue,Vintage Vogue,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-06-27T10:26:10.736709,1,70
@Fashionista123,Fashion Guru,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-22T21:53:10.495788,33,75
@TrendyChic,Trendy Chic,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-06-23T08:33:48.499086,36,38
@AnkushBahuguna,Ankush Bahuguna,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-28T11:50:31.803762,5,49
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-07-05T03:02:41.627778,36,91
@TrendyChic,Trendy Chic,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-06-19T02:36:47.811387,39,46
@VintageVogue,Vintage Vogue,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-09T16:17:32.783954,45,87
@VintageVogue,Vintage Vogue,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-07-05T06:59:14.898135,10,54
@Kushakapila,Kusha Kapila,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-06-28T06:53:13.428200,25,44
@KomalPandey,Komal Pandey,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-24T19:10:27.958564,16,55
@EcoFashion,Eco Fashion,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-07-08T22:53:01.367312,34,9
@Kushakapila,Kusha Kapila,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-06-14T22:18:24.682546,44,64
@AnkushBahuguna,Ankush Bahuguna,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-06-27T00:58:38.150232,18,88
@AnkushBahuguna,Ankush Bahuguna,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-16T09:32:49.509327,11,3
@EcoFashion,Eco Fashion,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-06-25T23:16:27.919951,14,93
@Fashionista123,Fashion Guru,Loving the new Winter season from Roadroster! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Roadroster,#Winterseason #Fashion #Style,@Roadroster,2024-07-07T17:14:29.420516,13,0
@Fashionista123,Fashion Guru,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-25T17:05:12.555695,40,9
@EcoFashion,Eco Fashion,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-06-29T12:08:44.655659,18,93
@VintageVogue,Vintage Vogue,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-12T08:45:09.536146,24,63
@Fashionista123,Fashion Guru,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-26T14:50:04.997828,50,64
@TrendyChic,Trendy Chic,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-14T23:07:40.928996,2,71
@EcoFashion,Eco Fashion,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-22T23:37:10.719745,23,13
@Kushakapila,Kusha Kapila,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-06-27T13:23:09.877164,3,43
@VintageVogue,Vintage Vogue,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-07-04T19:44:20.052942,29,58
@VintageVogue,Vintage Vogue,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-06-30T06:27:14.284739,24,86
@VintageVogue,Vintage Vogue,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-06-24T22:36:12.506050,38,69
@Kushakapila,Kusha Kapila,Loving the new Winter season from Roadroster! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Roadroster,#Winterseason #Fashion #Style,@Roadroster,2024-07-07T11:31:49.672295,7,37
@EcoFashion,Eco Fashion,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-21T18:45:19.271616,0,49
